"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1963-Q1",5.293912,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1963-Q2",7.390212,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1963-Q3",8.114004,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1963-Q4",8.627786,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1964-Q1",9.217818,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1964-Q2",8.330023,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1964-Q3",6.53619,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1964-Q4",7.75281,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1965-Q1",7.806655,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1965-Q2",6.914559,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1965-Q3",5.584937,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1965-Q4",4.291391,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1966-Q1",3.75966,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1966-Q2",3.88385,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1966-Q3",5.748258,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1966-Q4",4.360363,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1967-Q1",6.656582,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1967-Q2",5.676076,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1967-Q3",9.378365,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1967-Q4",7.040124,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1968-Q1",4.980981,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1968-Q2",5.279119,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1968-Q3",1.320679,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1968-Q4",5.145436,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1969-Q1",4.190434,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1969-Q2",3.643047,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1969-Q3",7.21894,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1969-Q4",3.809053,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1970-Q1",5.28685,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1970-Q2",7.525999,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1970-Q3",1.642861,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1970-Q4",6.658863,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1971-Q1",5.957884,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1971-Q2",2.992432,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1971-Q3",5.552637,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1971-Q4",2.697885,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1972-Q1",0.60241,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1972-Q2",2.490415,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1972-Q3",1.234981,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1972-Q4",2.29261,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1973-Q1",4.22629,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1973-Q2",2.688449,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1973-Q3",5.593101,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1973-Q4",5.754146,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1974-Q1",6.358559,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1974-Q2",8.302041,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1974-Q3",6.449967,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1974-Q4",3.452454,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1975-Q1",1.148133,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1975-Q2",1.496719,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1975-Q3",1.163622,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1975-Q4",2.969627,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1976-Q1",4.74246,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1976-Q2",0.913165,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1976-Q3",2.493509,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1976-Q4",0.91246,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1977-Q1",-0.614193,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1977-Q2",1.50649,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1977-Q3",-1.235059,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1977-Q4",0.002964,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1978-Q1",1.869821,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1978-Q2",3.739029,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1978-Q3",3.020487,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1978-Q4",3.427018,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1979-Q1",3.534903,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1979-Q2",2.227985,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1979-Q3",4.111072,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1979-Q4",5.289308,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1980-Q1",5.603967,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1980-Q2",6.920809,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1980-Q3",7.945618,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1980-Q4",6.012704,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1981-Q1",5.168764,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1981-Q2",5.46064,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1981-Q3",5.194573,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1981-Q4",5.613476,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1982-Q1",3.351452,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1982-Q2",0.298693,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1982-Q3",-1.165397,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1982-Q4",-3.854637,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1983-Q1",-4.453499,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1983-Q2",-3.249436,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1983-Q3",-2.109085,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1983-Q4",2.541563,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1984-Q1",5.916251,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1984-Q2",7.66955,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1984-Q3",4.678251,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1984-Q4",2.246739,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1985-Q1",-0.058201,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1985-Q2",-2.804155,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1985-Q3",-1.426912,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1985-Q4",-0.526629,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1986-Q1",-1.122664,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1986-Q2",0.289241,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1986-Q3",0.780967,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1986-Q4",0.133363,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1987-Q1",2.077765,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1987-Q2",1.739359,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1987-Q3",1.881365,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1987-Q4",2.70087,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1988-Q1",3.491729,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1988-Q2",3.856223,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1988-Q3",4.870304,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1988-Q4",4.571266,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1989-Q1",3.660927,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1989-Q2",3.376637,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1989-Q3",2.086711,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1989-Q4",0.511185,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1990-Q1",-0.0275,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1990-Q2",-0.541507,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1990-Q3",-0.704873,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1990-Q4",0.006158,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1991-Q1",-0.86867,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1991-Q2",-1.010671,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1991-Q3",-0.965834,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1991-Q4",-1.227913,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1992-Q1",-1.133651,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1992-Q2",-1.517845,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1992-Q3",-2.62024,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1992-Q4",-3.28127,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1993-Q1",-1.735854,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1993-Q2",-0.04494,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1993-Q3",2.581555,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1993-Q4",4.227166,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1994-Q1",3.164713,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1994-Q2",3.152467,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1994-Q3",2.832389,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1994-Q4",3.779927,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1995-Q1",4.303428,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1995-Q2",3.642187,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1995-Q3",2.931819,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1995-Q4",1.641526,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1996-Q1",2.696835,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1996-Q2",4.157906,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1996-Q3",4.887112,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1996-Q4",5.465714,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1997-Q1",4.305053,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1997-Q2",3.013563,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1997-Q3",2.070501,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1997-Q4",1.264149,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1998-Q1",1.101683,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1998-Q2",0.629148,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1998-Q3",0.199294,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1998-Q4",0.144908,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1999-Q1",0.938259,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1999-Q2",1.597895,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1999-Q3",2.933055,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","1999-Q4",3.964504,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2000-Q1",4.17594,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2000-Q2",4.304364,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2000-Q3",4.199398,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2000-Q4",3.942879,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2001-Q1",3.454203,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2001-Q2",3.023457,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2001-Q3",2.284059,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2001-Q4",2.20103,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2002-Q1",2.859211,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2002-Q2",3.586949,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2002-Q3",4.160024,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2002-Q4",4.05578,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2003-Q1",3.67342,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2003-Q2",2.933228,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2003-Q3",2.649807,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2003-Q4",2.556823,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2004-Q1",3.154828,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2004-Q2",4.088039,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2004-Q3",5.219001,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2004-Q4",5.732668,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2005-Q1",5.214768,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2005-Q2",5.626869,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2005-Q3",5.344714,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2005-Q4",4.929607,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2006-Q1",5.698474,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2006-Q2",5.309839,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2006-Q3",5.328031,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2006-Q4",6.07419,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2007-Q1",5.935518,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2007-Q2",5.307978,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2007-Q3",5.090672,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2007-Q4",5.125996,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2008-Q1",3.880936,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2008-Q2",4.294481,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2008-Q3",3.332733,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2008-Q4",1.309038,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2009-Q1",-0.684149,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2009-Q2",-2.218756,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2009-Q3",-2.225654,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2009-Q4",-1.01015,"E"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2010-Q1",1.698764,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2010-Q2",2.745193,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2010-Q3",3.647099,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2010-Q4",4.062059,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2011-Q1",3.868576,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2011-Q2",3.757889,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2011-Q3",2.923097,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2011-Q4",2.609866,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2012-Q1",2.050447,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2012-Q2",2.377934,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2012-Q3",2.378759,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2012-Q4",2.046624,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2013-Q1",2.060813,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2013-Q2",2.225155,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2013-Q3",2.38826,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2013-Q4",3.257432,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2014-Q1",2.430537,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2014-Q2",1.603504,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2014-Q3",1.783924,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2014-Q4",1.581053,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2015-Q1",2.412508,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2015-Q2",1.55909,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2015-Q3",0.905657,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2015-Q4",-0.07554,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2016-Q1",-0.742856,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2016-Q2",0.635062,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2016-Q3",0.869788,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2016-Q4",0.840655,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2017-Q1",1.023725,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2017-Q2",0.965744,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2017-Q3",1.438274,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2017-Q4",2.225056,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2018-Q1",1.5921,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2018-Q2",0.722503,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2018-Q3",0.679202,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2018-Q4",0.170416,
"LUX","QGDP","TOT","PC_CHGPY","Q","1961-Q1",4.349745,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1961-Q2",4.297265,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1961-Q3",3.815935,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1961-Q4",2.884953,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1962-Q1",1.979863,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1962-Q2",1.101466,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1962-Q3",0.91311,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1962-Q4",1.45037,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1963-Q1",1.993412,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1963-Q2",2.518654,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1963-Q3",3.689243,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1963-Q4",5.527125,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1964-Q1",7.31647,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1964-Q2",9.089268,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1964-Q3",8.76376,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1964-Q4",6.338888,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1965-Q1",4.041454,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1965-Q2",1.859362,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1965-Q3",0.862412,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1965-Q4",1.025726,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1966-Q1",1.189923,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1966-Q2",1.349465,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1966-Q3",1.190681,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1966-Q4",0.694545,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1967-Q1",0.209683,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1967-Q2",-0.271576,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1967-Q3",-0.036789,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1967-Q4",0.963931,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1968-Q1",1.968541,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1968-Q2",2.963032,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1968-Q3",4.676294,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1968-Q4",7.094243,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1969-Q1",9.437634,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1969-Q2",11.731352,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1969-Q3",11.139335,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1969-Q4",7.677501,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1970-Q1",5.064039,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1970-Q2",1.533095,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1970-Q3",-0.008191,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1970-Q4",0.3656,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1971-Q1",0.524477,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1971-Q2",2.064751,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1971-Q3",3.445931,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1971-Q4",4.639126,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1972-Q1",5.610938,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1972-Q2",6.389703,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1972-Q3",6.965634,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1972-Q4",7.389354,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1973-Q1",7.745146,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1973-Q2",8.104062,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1973-Q3",8.550822,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1973-Q4",8.817275,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1974-Q1",8.322581,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1974-Q2",6.646765,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1974-Q3",3.328337,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1974-Q4",-1.104735,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1975-Q1",-5.222749,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1975-Q2",-7.857972,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1975-Q3",-7.897842,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1975-Q4",-5.271564,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1976-Q1",-1.242034,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1976-Q2",2.598133,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1976-Q3",4.602169,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1976-Q4",4.293492,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1977-Q1",2.751793,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1977-Q2",1.238974,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1977-Q3",0.769561,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1977-Q4",1.544721,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1978-Q1",2.927871,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1978-Q2",4.212193,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1978-Q3",4.757326,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1978-Q4",4.393652,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1979-Q1",3.5084,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1979-Q2",2.547964,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1979-Q3",1.850604,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1979-Q4",1.509831,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1980-Q1",1.348102,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1980-Q2",1.152266,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1980-Q3",0.741007,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1980-Q4",0.129266,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1981-Q1",-0.45921,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1981-Q2",-0.811655,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1981-Q3",-0.725292,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1981-Q4",-0.206538,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1982-Q1",0.498457,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1982-Q2",1.122659,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1982-Q3",1.435325,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1982-Q4",1.468967,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1983-Q1",1.563837,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1983-Q2",2.057656,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1983-Q3",3.27545,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1983-Q4",5.039407,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1984-Q1",6.615598,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1984-Q2",7.310073,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1984-Q3",6.475143,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1984-Q4",4.409971,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1985-Q1",2.327789,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1985-Q2",1.304821,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1985-Q3",2.309861,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1985-Q4",5.201997,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1986-Q1",8.599254,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1986-Q2",11.053626,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1986-Q3",11.212402,"E"
"LUX","QGDP","TOT","PC_CHGPY","Q","1986-Q4",9.083483,"E"
